id,name,type,location,startDate,endDate,website,hostingTeams
"75669","Statewide Stampede Tournament 2016","Invitational","Victoria, Australia","2016-03-12","2016-03-12","https://www.facebook.com/StatewideStampede2015/",""
"91912","Statewide Stampede Tournament 2017","Invitational","Victoria, Australia","2017-03-18","2017-10-10","https://www.facebook.com/StatewideStampede/","23411,23410,18711,63850"
"100317","Statewide Stampede Tournament 2018","Invitational","Various Locations, Victoria","2018-03-17","2018-09-01","https://www.facebook.com/StatewideStampede/","63850,29513,24518,23411,18710"
"85678","Sting of the Hill","Seeded Bracket","Atlanta, GA","2016-10-07","2016-10-09","http://www.atlantarollergirls.com/sting-of-the-hill/","3418"
"93936","STRD Extravaganza","Invitational","Stockholm, Sweden","2017-05-27","2017-05-28","https://www.facebook.com/events/286745915073106/","8121"
"97402","Stronger Things 2017","Seeded Bracket","Lille, France","2017-10-14","2017-10-15","https://www.facebook.com/events/293845861088708/","19119"
"102832","Stroopwafel Cup 2018","Invitational","Amsterdam, Netherlands","2018-06-09","2018-06-10","","7732"
"108287","Stroopwafel Cup 2019","Invitational","Amsterdam, Netherlands","2019-05-11","2019-05-12","https://www.facebook.com/events/237593100488045/","7732"
"6541","Sugarbush Showdown","Eastern Regional","Essex Junction, VT","2012-09-28","2012-09-30","http://wftda.com/tournaments/2012/east","3643,3461"
"83266","Summer Games #2","Invitational","Paris, France","2016-07-02","2016-07-03","https://www.facebook.com/events/216604125387050/",""
"95953","Summer Games #3","Invitational","Paris, France","2017-07-08","2017-07-09","https://www.facebook.com/events/296116094147291/","11051"
"102801","Summer Roll Out","Invitational","Cuidad Juarez, Mexico","2018-06-02","2018-06-03","https://www.facebook.com/Summer-Roll-Out-821958617960862/","88268"
"66195","Summer Slam 2015","Invitational","Richmond, British Columbia, Canada","2015-06-13","2015-06-14","","4290"
"81769","Summer Slam 2016: Revenge of the Hits","Invitational","Vancouver, BC, Canada","2016-06-11","2016-06-12","https://www.facebook.com/events/1093906767322734/","4290"
"37489","Summer Slams: Lord of the Rinks","Invitational","Vancouver, BC, Canada","2013-08-24","2013-08-25","http://www.terminalcityrollergirls.com/summerslam","4290"
"9100","Sunshine Skate 2007","Invitational","Tampa Bay, FL","2007-06-16","2007-06-16","","3440"
"17112","Sunshine Skate 2009","Seeded Bracket","Tampa, Florida","2009-02-15","2009-02-16","","3440"
"43950","Super Brawl of Roller Derby","Invitational","Nantes, France","2014-02-15","2014-02-15","https://www.facebook.com/events/1392673980989552/?fref=ts","11046"
"71498","Sur5al 2015 Mini Tournament","Seeded Bracket","Blackpool, UK","2015-11-10","2015-11-10","","25716"
"40555","SW:UK 2012/13","Invitational","South-West, UK","2012-10-01","2013-04-30","https://www.facebook.com/swukRollerDerby",""
"49334","SW:UK 2014","Invitational","South-West, UK","2014-04-06","2014-04-06","",""
"61393","SW:UK 2015","Invitational","South-West, UK","2015-01-01","2015-12-31","",""
"76260","SW:UK 2016","Invitational","United Kingdom","2016-03-01","2016-12-31","",""
"96284","Sweatfest 2017","Invitational","New Orleans, LA","2017-07-22","2017-07-23","https://www.facebook.com/events/1733827116633005/","3397"
"104069","SweatFest 2018","Invitational","New Orleans, LA","2018-08-04","2018-08-05","https://www.facebook.com/events/508881669528632/?active_tab=about","3397"
"86909","Tercer Torneo Latinoamericano","Seeded Bracket","Santiago, Chile","2016-10-29","2016-10-31","http://www.rollerderby.cl/rollerderbylatino2016/","36754"
"56104","Tercer Torneo Roller Derby","Invitational","Bogotá, Colombia","2014-08-08","2014-08-10","https://www.youtube.com/channel/UCxMEdElMizMqPsEUvzMSj6g/feed",""
"58002","Testosterdome","Invitational","Salt Lake City, UT","2014-11-08","2014-11-09","","7853"
"45479","Texas Roll'em Men's Roller Derby Tournament","Invitational","Denton, TX","2014-01-25","2014-01-26","https://www.facebook.com/events/450934321686585/","27943"
"3479","Texas Shootout 2007","Championship","Austin, TX","2007-09-29","2007-09-30","",""
"108271","That 90s show! 2019","Invitational","Paris, France","2019-03-30","2019-03-31","https://www.facebook.com/events/2114182495505787/","11051"
"98054","The Awesome KickAss-Cup 2017","Invitational","Hamburg, Germany","2017-10-21","2017-10-22","https://www.facebook.com/events/147711629164081/","11059"
"28463","The Battle of Britain","Invitational","Stirling, UK","2013-11-16","2013-11-16","https://www.facebook.com/events/307235179377214",""
"5248","THE BIG O","Invitational","Eugene, OR","2012-02-10","2012-02-12","http://www.thebigotournament.com/","3465"
"3476","The Big One 2008","Invitational","Davis, CA","2008-04-05","2008-04-06","http://web.archive.org/web/20080407031532/http://thebigoneca.com/events/",""
"23497","The Big One 2009","Invitational","Los Angeles, CA","2009-05-16","2009-05-17","https://thebigonetournament.eventbrite.com/","3420"
"18859","The Big One 2010","Invitational","Paso Robles, CA","2010-06-05","2010-06-06","","3463"
"58715","The Bont Invitational","Invitational","Newcastle, New South Wales, Australia","2015-01-09","2015-01-11","https://www.facebook.com/thebontinvitational","15335,7583"
"37034","The Bruise-ual Suspect","Invitational","Moose Jaw","2013-08-10","2013-08-11","","9820"
"34118","The Brummies Nitemare Before Xmas","Invitational","Birmingham, UK","2013-11-24","2013-11-24","https://www.facebook.com/events/539455392794017","17631"
"71447","The European Smackdown","Invitational","Malmö, Sweden","2016-03-05","2016-03-06","http://www.crimecityrollers.com/","7771"
"58459","The Fantastic Four","Invitational","Airlie Beach, QLD, Australia","2014-04-26","2014-04-26","","45296"
"16522","The Fresh and the Furious: GTA Drift","Invitational","Toronto, ON, Canada","2012-07-14","2012-07-14","http://www.gtarollergirls.com/","8115"
"4822","The Golden Bowl","Invitational","Oakland, CA","2011-08-12","2011-08-14","http://www.bayareaderbygirls.com/aug-12-14-the-golden-bowl-3-day-roller-derby-tournament",""
"82667","The Great Salt Skate","Invitational","Salt Lake City, UT","2016-06-25","2016-06-26","","3634"
"18892","The Great Southern Slam 2010","Invitational","","2010-06-12","2010-06-13","",""
"14247","The Great Southern Slam 2012","Invitational","Adelaide, Australia","2012-06-09","2012-06-11","http://greatsouthernslam.com.au/","14248"
"50567","The Great Southern Slam 2014","Invitational","Adelaide, SA, Australia","2014-06-07","2014-06-09","http://greatsouthernslam.com.au/","14248"
"74187","The Great Southern Slam 2016","Invitational","Adelaide, South Australia, Australia","2016-06-11","2016-06-13","http://greatsouthernslam.com.au/","14248"
"102752","The Great Southern Slam 2018","Seeded Bracket","Adelaide, South Australia, Australia","2018-06-09","2018-06-11","http://greatsouthernslam.com.au/","14248"
"111766","The Incredible KickAss Cup 2019","Invitational","Hamburg, Germany","2019-10-05","2019-10-06","https://www.facebook.com/events/373148343589706/","11059"
"86815","The Legendary KickAss-Cup 2016","Invitational","Hamburg, Germany","2016-10-22","2016-10-23","http://harborgirls.de/kickasscup/","11059"
"93378","The Northern Takedown 2017","Invitational","Nørresundby, Denmark","2017-05-13","2017-05-14","https://www.facebook.com/events/376321246062887/","36855"
"100420","The Northern Takedown 2018","Invitational","Nørresundby, Denmark","2018-03-10","2018-03-11","https://www.facebook.com/events/2008024039477449/","36855"
"109478","The Northern Takedown 2019","Invitational","Nørresundby, Denmark","2019-05-04","2019-05-05","https://www.facebook.com/events/2095113617270862/","36855"
"101092","The Pink Massacre","Invitational","Barcelona, Spain","2018-04-14","2018-04-15","https://www.facebook.com/events/561591367537885/","87640"
"60399","The Sooner Skate","Invitational","Oklahoma City, OK","2015-03-07","2015-03-08","http://www.facebook.com/events/414048305430170/","3450"
"105060","The Spectacular KickAss-Cup 2018","Invitational","Hamburg, Germany","2018-10-06","2018-10-07","https://www.facebook.com/events/466805677143433/","11059"
"67368","The Summer Games","Invitational","Paris, France","2015-07-04","2015-07-05","https://www.facebook.com/events/868447983213524/","18089,11051"
"112967","The Turing Cup 2020","Invitational","Northampton, UK","2020-02-22","2020-02-23","","7950"
"16187","The Virgin Suicides Brawl","Invitational","Toronto, ON, Canada","2008-07-19","2008-07-19","https://www.facebook.com/events/31948016632/","8115"
"47817","Thin Air Throw Down","Invitational","Denver, CO","2014-05-09","2014-05-11","http://www.thinairthrowdown.org/","3431,3405"
"84899","Third District Tournament 2016","Invitational","Bogotá, Distrito Capital, Colombia","2016-02-14","2016-07-31","https://www.facebook.com/TorneoDistritalRollerDerby/","36759"
"6539","Thrill of the Spill","North Central Regional","Niagra Falls, NY","2012-09-14","2012-09-16","http://wftda.com/tournaments/2012/north-central","3641"
"10430","Throwdown in the Sound","Invitational","Everett, WA","2012-06-09","2012-06-09","http://www.throwdowninthesound.com/","7849"
"3657","Thunda on the Tundra","North Central Regional","Green Bay, WI","2010-09-10","2010-09-12","",""
"92831","Tiger Town Takedown 2017","Invitational","Hobart, Tasmania, Australia","2017-04-22","2017-04-23","","25113"
"30029","Tinseltown Showdown","Invitational","Los Angeles, CA","2013-04-05","2013-04-07","","3420"
"93725","Tiny Tourney 2017","Invitational","Atlanta, GA","2017-05-20","2017-05-21","https://www.facebook.com/events/243468912794157","3418"
"88944","Tomodachi Derby Tournament","Invitational","Okinawa","2017-03-24","2017-03-26","https://www.facebook.com/events/1785628121710300/","8126,20991,16732"
"113708","Top 10 Championships 2021","Invitational","New Zealand","2021-02-01","2021-12-01","","32972"
"94001","Torneo Buenos Aires Salvaje 2017","Invitational","Buenos Aires, Argentina","2017-05-27","2017-05-28","","25183"
"98129","Torneo Calavera Queretaro","Invitational","Queretaro, Mexico","2017-10-29","2017-10-29","https://www.facebook.com/events/116495042377775/","13356"
"97752","Torneo CordoBAzo 2017","Invitational","Cordoba, Chile","2017-10-14","2017-10-16","https://www.facebook.com/events/156733051546883/","55432"
"93715","Torneo DerbyPalooza 2017","Invitational","Buenos Aires, Argentina","2017-05-20","2017-05-21","https://www.facebook.com/events/315862378828006/","86910"
"113201","Torneo Guaycura 2020","Seeded Bracket","La Paz, Baya California, Mexico","2020-03-14","2020-03-15","","103712"
"64046","Torneo HARD 2015","Seeded Bracket","Capital Federal, Buenos Aires","2015-05-24","2015-05-25","","56193"
"106518","Torneo HARD 2017","Seeded Bracket","Los Troncos del Talar, Argentina","2017-12-08","2017-12-10","https://www.facebook.com/events/1738106149818979/?active_tab=about","56193"
"95972","Torneo Nevado 2016","Invitational","Toluca, Mexico","2016-12-17","2016-12-18","",""
"103711","Torneo Nevado 2018","Invitational","Morelia, Mexico","2018-02-24","2018-02-25","https://www.facebook.com/events/151465548907254/","56166"
"98822","Torneo Patagonia Rebelde","Seeded Bracket","Tierra del Fuego, Argentina","2017-11-17","2017-11-19","https://www.facebook.com/events/145488446046489/","55443"
"109476","Torneo Patagonia Rebelde 2019","Invitational","Ushuaia, Tierra del Fuego Islas del Atlántico Sur y Antartida, Argentina","2019-04-19","2019-04-21","https://www.facebook.com/PatagoniaRebeldeRollerDerby/","55443,109481"
"98486","Torneo Primavera 2017","Invitational","Osorno, Chile","2017-11-11","2017-11-11","https://www.facebook.com/events/131816724136573/","56119"
"87440","Torneo SUCIO","Seeded Bracket","Temperley, Buenos Aires, Argentina","2016-06-18","2016-06-21","https://www.facebook.com/events/1706239036329619/","25317"
"95170","Torneo Sucio II","Invitational","Temperly, Argentina","2017-06-17","2017-06-20","https://www.facebook.com/events/1384672648233274/","25317"
"96420","Torneo X 2017","Invitational","Chillán, Chile","2017-08-05","2017-08-06","","56114"
"104001","Torneo X 2018","Invitational","Chile","2018-08-04","2018-12-10","https://www.facebook.com/pg/TorneoX/events/","56119,95267,46081,96423"
"111044","Torneo X Roller Derby 2019","Invitational","Chile","2019-08-03","2019-11-03","https://www.facebook.com/events/410933159769170/","56121,46081,56114,36754"
"91230","Torneo X-Men","Invitational","Chile","2017-01-07","2017-02-18","https://www.facebook.com/pg/Torneo-X-MEN-323922781323355/","91227"
"99631","Tournoi WFTDA WUNDEROLLER","Invitational","Metz, France","2018-05-26","2018-05-27","","11049"
"96905","Track Attack! 2017","Invitational","Nottingham, UK","2017-09-02","2017-09-03","https://www.facebook.com/events/416963188655753/permalink/508667399485331/","7945"
"105079","Track Attack! 2018","Invitational","Nottingham, UK","2018-10-20","2018-10-21","https://www.facebook.com/events/506525963075927/","7945"
"102918","Track on Fire 2018","Invitational","Valencia, Spain","2018-05-26","2018-05-26","","25655"
"108952","Track on Fire II 2019","Invitational","Valencia, Spain","2019-04-20","2019-04-21","","25655"
"15682","Track Queens - Battle Royal","Seeded Bracket","Berlin, Germany","2012-11-16","2012-11-18","http://trackqueensbattleroyal.com/","7734"
"64272","Track Wizard Tournament","Invitational","Saint-Gratien","2015-05-02","2015-05-02","",""
"99239","Track Wizard Tournament 2","Invitational","Paris, France","2018-01-06","2018-01-07","https://www.facebook.com/events/481040518948209","49761"
"91980","Tri-State Tourney","Invitational","Kansas City, KS","2017-04-14","2017-04-15","","3407"
"18779","Triple Beheader","Invitational","Nelson, New Zealand","2012-05-26","2012-05-26","","18774"
"111335","TriWizard Tournament III","Invitational","Saint-Gratien, France","2019-08-31","2019-09-01","","49761"
"65952","Trout Town Invitational","Invitational","Kalkaska, MI","2015-06-13","2015-06-13","","25490"
"64071","Twin State Derby MAYhem","Invitational","","2015-05-02","2015-05-02","",""
"102515","Udder Chaos 2018","Invitational","Madison, WI","2018-05-18","2018-05-20","","3425"
"109069","Udder Chaos 2019","Invitational","Madison, WI, USA","2019-04-05","2019-04-07","","3425"
"66710","Uff da Palooza","Invitational","Wausau, WI","2015-06-18","2015-06-19","https://www.facebook.com/events/1476051849335515/","12502"
"103271","Uff Da Palooza 2018","Invitational","Wausau, WI","2018-06-16","2018-06-17","https://www.facebook.com/events/184572268822852/","12502"
"104597","Un Sol para Los Officials","Invitational","Lanús, Argentina","2018-09-08","2018-09-09","","86991"
"69088","United Roller Derby Playoffs 2015","Invitational","Mordialloc, Victoria, Australia","2015-09-27","2015-09-27","https://www.facebook.com/events/828990440527941/","75663"
"85078","United Roller Derby Playoffs 2016","Invitational","Melbourne, Australia","2016-08-13","2016-08-14","https://www.facebook.com/events/1148521825186139/","75663"
"93840","United Roller Derby Playoffs 2017","Invitational","Melbourne, Australia","2017-08-26","2017-08-27","https://www.facebook.com/UnitedRollerDerbyPlayoffs/","57387"
"106552","United Roller Derby Playoffs 2018","Invitational","Melbourne, Australia","2018-08-25","2018-08-26","https://www.facebook.com/events/188786841747921/","75663"
"49684","United We Roll","Invitational","Alaska","2014-05-03","2014-05-03","https://www.facebook.com/events/274898705980248/?ref=5",""
"3660","Uproar on the Lakeshore","Championship","Chicago, IL","2010-11-05","2010-11-07","http://www.uproaronthelakeshore.com/",""
"96040","Valletano II (2016)","Seeded Bracket","Neuquen, Argentina","2016-07-08","2016-07-10","https://www.facebook.com/Valletano-Derby-entre-Bardas-1487820991524174/","87442"
"96030","Valletano III (2017)","Seeded Bracket","Neuquen, Argentina","2017-07-08","2017-07-09","https://www.facebook.com/Valletano-Derby-entre-Bardas-1487820991524174/?hc_ref=PAGES_TIMELINE","87442"
"105616","Valletano IV (2018)","Invitational","Neuquén, Argentina","2018-10-20","2018-10-21","https://www.facebook.com/events/1000316370148500/","87442"
"71649","Victorian Roller Derby League Invitational Tournament","Invitational","Melbourne, Australia","2015-11-21","2015-11-22","http://www.vrdl.org/archives/2699","6741"
"98853","Vientos de Invierno","Invitational","Pachuca, Hidalgo, Mexico","2017-12-02","2017-12-03","https://www.facebook.com/events/1029364510538669/","56160,98207"
"48909","Violentango 3","Invitational","Buenos Aires, Argentina","2014-04-17","2014-04-20","http://torneoviolentango.com.ar/","25016"
"89530","Violentango 4","Invitational","Buenos Aires, Argentina","2015-11-21","2015-11-23","","25016"
"92143","Violentango 5","Invitational","Buenos Aires, Argentina","2017-04-13","2017-04-16","https://www.2x4rollerderby.com.ar/torneo-violentango/ediciones-anteriores/vt-5/","25016"
"103430","Violentango 6","Invitational","Buenos Aires, Argentina","2018-07-07","2018-07-09","https://www.facebook.com/events/1774791899244174/","25016"
"101066","War of the Wheels (USA) 2017","Seeded Bracket","Salina, KS, USA","2017-08-25","2017-08-27","https://www.facebook.com/events/1924859531089888/","29776"
"94928","War of the Wheels 2017","Invitational","Tauranga, New Zealand","2017-06-10","2017-06-11","http://www.mountmilitia.com/index.php?id=18","18775"
"104042","War of the Wheels 2018","Invitational","Tauranga, New Zealand","2018-08-04","2018-08-05","https://www.facebook.com/events/653226561678913/","68615"
"78428","West Coast Cup 2016","Invitational","Finland","2016-03-19","2016-05-21","",""
"34407","West Coast Dust Up 2013","Invitational","","2013-07-13","2013-07-14","https://www.facebook.com/events/399432733511059/","9875"
"55318","West Coast Dust Up 2014","Invitational","Surrey, British Columbia","2014-08-16","2014-08-17","https://www.facebook.com/events/489604241144300/","9875"
"27843","West Track Story","Invitational","Nantes, France","2013-03-09","2013-03-09","http://www.facebook.com/events/244569559007152/?ref=22","11046"
"48328","West Track Story II","Invitational","Nantes, France","2014-04-05","2014-04-05","https://www.facebook.com/events/161255414084988/","11046"
"60735","West Track Story III","Invitational","Nantes, France","2015-03-07","2015-03-08","https://www.facebook.com/events/1539357842984621","11046"
"74305","West Track Story IV","Invitational","Nantes, France","2016-04-23","2016-04-24","","11046"
"92021","West Track Story V","Invitational","Nantes, France","2017-04-08","2017-04-09","https://www.facebook.com/events/629986423840264/","11046"
"100739","West Track Story VI","Invitational","Nantes, France","2018-04-21","2018-04-22","https://www.facebook.com/events/1300585636736312/","11046"
"108273","West Track Story VII","Invitational","Nantes, France","2019-04-20","2019-04-21","https://www.facebook.com/events/285428915354699/","11046"
"66558","West Virginia State Tournament","Invitational","Lewisburg, WV","2015-06-20","2015-06-21","","25199"
"79214","Westcoast Showdown","Invitational","Chilliwack, British Columbia, Canada","2016-04-30","2016-05-01","https://www.facebook.com/events/1706760722942941/","49568"
"45964","WFTDA European Tournament","Invitational","Malmo, Sweden","2014-11-14","2014-11-16","http://www.2014wet.se/","7771"
"108269","WHIP - What Happens In Paris… 2019","Invitational","Paris, France","2019-05-04","2019-05-05","https://www.facebook.com/events/575330879568797/","8058"
"3489","Wicked Wheels of the East","Eastern Regional","Raleigh, NC","2009-09-11","2009-09-13","",""
"3496","Wild West Showdown 2010","Invitational","Bremerton, WA","2010-02-26","2010-02-28","",""
"3662","Wild West Showdown 2011","Invitational","Bremerton, WA","2011-03-04","2011-03-06","",""
"6420","Wild West Showdown 2012","Invitational","Bremerton, WA","2012-03-02","2012-03-04","http://www.slaughtercountyrollervixens.com/WWS2012.html","3451"
"23159","Wild West Showdown 2013","Invitational","Bremerton, WA","2013-03-01","2013-03-03","","3451"
"45674","Wild West Showdown 2014","Invitational","Bremerton, WA","2014-02-28","2014-03-02","http://www.slaughtercountyrollervixens.com/WWS/index.html","3451"
"6664","World Cup 2011","Invitational","Toronto, ON","2011-12-01","2011-12-04","http://rollerderbyworldcup.com/",""
"33509","World Cup 2014","Invitational","Dallas, TX","2014-12-04","2014-12-07","http://rollerderbyworldcup.com/",""
